1.4 ,8.591958016288968
1.41 ,9.318472403213688
1.42 ,10.10638547047501
1.43 ,10.84309399652425
1.44 ,11.43941930544411
1.45 ,12.16179991152009
1.46 ,12.84793582807527
1.47 ,13.45652050579822
1.48 ,14.12149439263962
1.49 ,14.66080892028317
1.5 ,15.41714076475784
1.51 ,15.99894333087841
1.52 ,16.62363211903908
1.5299999999999998 ,17.16026149961688
1.54 ,17.77158563324411
1.5499999999999998 ,18.33868899476078
1.5599999999999998 ,18.88181568553582
1.5699999999999998 ,19.46750769019557
1.5799999999999998 ,19.98426963335024
1.5899999999999999 ,20.52902234553019
1.5999999999999999 ,20.98208749665903
1.6099999999999999 ,21.47545664139276
1.6199999999999999 ,22.00474824792792
1.63 ,22.53477555438386
1.64 ,23.01694315622604
1.65 ,23.48246390184619
1.66 ,23.92623579495282
1.67 ,24.39037488628967
1.68 ,24.7939950627459
1.69 ,25.25463385664013
1.7 ,25.70823509831015
1.71 ,26.04075323740335
1.72 ,26.56452344508104
1.73 ,26.93696948476562
1.74 ,27.26109534863799
1.75 ,27.58601248178327
1.7599999999999998 ,27.98122798487312
1.77 ,28.26385109641665
1.7799999999999998 ,28.59787033562131
1.79 ,28.88636235949204
1.7999999999999998 ,29.15345784898703
1.8099999999999998 ,29.41394757405204
1.8199999999999998 ,29.57911949003796
1.8299999999999998 ,29.82606374484169
1.8399999999999999 ,30.01077676891407
1.8499999999999999 ,30.21786164484427
1.8599999999999999 ,30.34181000124844
1.8699999999999999 ,30.41877229015885
1.88 ,30.44818373911892
1.89 ,30.3984706687168
1.9 ,30.41020966633448
0.08 ,2.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,2.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,2.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,2.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,3.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,3.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,3.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,3.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,4.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,4.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,4.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,4.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,5.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,5.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,5.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,5.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.08 ,6.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,2.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,2.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,2.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,2.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,3.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,3.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,3.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,3.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,4.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,4.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,4.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,4.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,5.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,5.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,5.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,5.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.081 ,6.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,2.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,2.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,2.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,2.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,3.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,3.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,3.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,3.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,4.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,4.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,4.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,4.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,5.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,5.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,5.5 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,5.75 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.082 ,6.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.083 ,2.0 ,30.41020966633448 ,1.470515241564116,? function missing ()
0.083 ,2.25 ,30.41020966633448 ,1.470515241564116,? function missing ()
